ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,USD Purchase Amount,USD Purchase Amount Clean
8407,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-21,2020-02-24,No,Yes,Off,US/Canada,Consumer,App,No,Yes,2,0,0,0,0,0.0,0.0
8411,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-07-02,2020-07-02,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,10,10,0,3,0,65.94,65.94
8412,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-12,2020-02-12,No,No,On,Other,Other,Unknown,No,No,16,0,0,0,0,0.0,0.0
8413,ESC,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-13,2019-11-15,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,0.0,0.0
8416,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-09,2019-06-09,Yes,No,Off,Europe,Consumer,App,No,Yes,12,12,12,1,1,0.0,0.0
8417,RUS,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-01-29,2020-05-01,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,15,4,3,2,1,35.97,35.97
8420,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-21,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,115,27,1,27,1,189.0,189.0
8422,ALL,Lifetime,INITIAL_PURCHASE,Web,202.23,USD,2020-03-05,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,220,112,45,37,7,202.23,202.23
8424,EBR,Limited,INITIAL_PURCHASE,Web,0.0,EUR,2019-02-28,2021-02-28,No,No,Off,Europe,Consumer,Web,No,Yes,1,0,0,0,0,0.0,0.0
8425,DEU,Limited,RENEWAL,Web,35.97,USD,2019-12-02,2020-06-02,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,4,0,2,0,35.97,35.97
8427,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-01-06,2020-04-13,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,22,14,4,6,1,35.97,35.97
8432,ENG,Limited,RENEWAL,Web,79.0,USD,2019-01-04,2020-04-04,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,9,9,0,2,0,79.0,79.0
8433,RUS,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-11,2020-01-11,No,No,Off,Other,Other,Unknown,No,No,31,0,0,0,0,0.0,0.0
8435,ESP,Limited,RENEWAL,Web,109.0,USD,2019-10-22,2020-10-22,No,No,On,US/Canada,Other,Web,Yes,Yes,1,1,0,1,0,109.0,109.0
8437,ESP,Limited,INITIAL_PURCHASE,Web,135.55,USD,2019-10-29,2021-10-29,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,18,14,0,1,0,135.55,135.55
8438,DEU,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-10-27,2020-04-27,No,Yes,Off,Other,Consumer,App,No,Yes,2,2,1,2,1,65.94,65.94
8440,ALL,Lifetime,INITIAL_PURCHASE,Web,190.0,EUR,2020-03-14,2099-01-01,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,78,58,16,16,2,209.00000000000003,209.00000000000003
8441,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-25,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,No,Yes,124,15,6,9,1,189.0,189.0
8442,FRA,Limited,RENEWAL,Web,35.97,USD,2019-10-11,2020-07-11,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,16,15,0,2,0,35.97,35.97
8443,ITA,Limited,RENEWAL,Web,40.83,GBP,2019-07-02,2020-07-02,Yes,No,On,Europe,Consumer,Web,No,Yes,2,0,0,0,0,51.4458,51.4458
8444,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-03,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,84,4,2,4,2,199.0,199.0
8446,EBR,Limited,INITIAL_PURCHASE,Web,24.5,EUR,2019-12-07,2020-03-07,Yes,No,Off,Europe,Consumer,App,No,Yes,2,1,0,1,0,26.950000000000003,26.950000000000003
8447,ITA,Limited,INITIAL_PURCHASE,Web,38.13,USD,2020-01-31,2020-04-30,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,13,0,0,0,0,38.13,38.13
8449,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-25,2019-11-25,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,41,0,0,0,0,0.0,0.0
8452,DEU,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-05,2020-01-05,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,0.0,0.0
8454,ITA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-21,2019-12-21,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,127,0,0,0,0,0.0,0.0
8459,ITA,Limited,RENEWAL,Web,79.0,USD,2019-07-22,2020-04-25,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,79.0,79.0
8461,DEU,Limited,RENEWAL,Web,35.97,USD,2019-12-19,2020-06-22,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,9,9,0,4,0,35.97,35.97
8467,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-10-25,2020-01-25,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,35.97,35.97
8468,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-05-09,2020-07-13,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,153,2,0,2,0,35.97,35.97
8471,FRA,Limited,RENEWAL,Web,79.0,USD,2018-10-08,2019-10-09,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,86,0,0,0,0,79.0,79.0
8472,ESC,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2019-11-22,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,49,13,0,10,0,199.0,199.0
8473,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-11,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,198,81,16,44,8,189.0,189.0
8474,ALL,Lifetime,INITIAL_PURCHASE,Web,208.66,USD,2020-03-01,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,22,14,7,6,3,208.66,208.66
8477,KOR,Limited,INITIAL_PURCHASE,Web,39.0,USD,2020-01-03,2020-04-10,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,12,0,0,0,0,39.0,39.0
8481,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-04,2019-02-04,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,32,0,0,0,0,0.0,0.0
8482,NED,Limited,INITIAL_PURCHASE,Web,69.0,EUR,2020-01-19,2021-02-03,No,Yes,On,Europe,Consumer,Web,No,Yes,98,94,83,11,4,75.9,75.9
8483,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-10-18,2020-10-31,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,4,4,0,1,0,65.94,65.94
8487,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-20,2020-06-24,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,16,14,1,9,1,35.97,35.97
8489,RUS,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-21,2019-11-21,Yes,No,On,Europe,Consumer,App,Yes,Yes,2,0,0,0,0,0.0,0.0
8497,DEU,Limited,RENEWAL,Web,35.97,USD,2019-06-01,2020-06-05,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,16,9,0,3,0,35.97,35.97
8498,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,2020-03-08,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,211.44,211.44
8499,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-01,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,148,37,3,30,2,189.0,189.0
8501,ARA,Limited,INITIAL_PURCHASE,Web,39.0,USD,2019-08-17,2019-11-17,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,39,0,0,0,0,39.0,39.0
8503,ALL,Lifetime,INITIAL_PURCHASE,Web,299.0,EUR,2020-03-25,2099-01-01,No,No,Off,Europe,Consumer,Web,No,Yes,32,25,0,18,0,328.90000000000003,328.90000000000003
8504,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-01,2020-03-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,9,0,0,0,0,0.0,0.0
8506,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-22,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,25,25,0,3,0,189.0,189.0
8510,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-27,2099-01-01,No,No,Off,US/Canada,Consumer,Web,No,Yes,19,9,3,7,3,199.0,199.0
8513,EBR,Limited,RENEWAL,Web,40.5,EUR,2019-12-18,2020-06-18,Yes,No,On,Europe,Consumer,Web,No,Yes,2,1,0,1,0,44.550000000000004,44.550000000000004
8515,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-13,2019-06-13,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,46,0,0,0,0,0.0,0.0
8519,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-30,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,99,28,20,8,1,199.0,199.0
8524,DEU,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-04-14,2021-04-14,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,5,5,2,3,1,0.0,0.0
8525,ESC,Limited,RENEWAL,Web,35.97,USD,2019-03-21,2020-06-21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,4,1,0,1,0,35.97,35.97
8526,ESP,Limited,RENEWAL,Web,29.99,USD,2019-06-13,2020-05-16,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,27,25,0,1,0,29.99,29.99
8528,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-18,2019-08-18,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,45,0,0,0,0,0.0,0.0
8529,FRA,Limited,RENEWAL,Web,79.0,USD,2019-08-13,2020-05-13,No,No,On,Other,Other,Unknown,No,No,4,4,0,3,0,79.0,79.0
8531,SVE,Lifetime,INITIAL_PURCHASE,Web,200.91,USD,2019-08-29,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,200.91,200.91
8533,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-08-17,2019-11-17,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,44,0,0,0,0,35.97,35.97
8538,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-26,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,No,Yes,176,68,45,14,1,199.0,199.0
8539,ESP,Limited,RENEWAL,App,33.99,USD,2019-12-05,2020-06-05,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,33.99,33.99
8541,TGL,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-31,2021-05-31,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,3,1,0,1,0,0.0,0.0
8543,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-07-07,2019-10-07,No,No,Off,Europe,Consumer,Web,Yes,Yes,109,27,0,24,0,35.97,35.97
8545,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-29,2020-07-16,No,Yes,On,US/Canada,Consumer,Web,No,Yes,1,0,0,0,0,35.97,35.97
8547,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-15,2020-02-15,No,No,Off,Other,Consumer,Web,No,Yes,1,0,0,0,0,0.0,0.0
8549,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-17,2020-05-17,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,4,1,2,1,0.0,0.0
8552,FRA,Limited,INITIAL_PURCHASE,Web,41.67,USD,2019-12-23,2020-03-23,No,No,Off,Other,Other,Unknown,No,No,10,2,2,1,1,41.67,41.67
8553,FRA,Limited,INITIAL_PURCHASE,Web,89.0,EUR,2020-02-14,2021-02-14,Yes,No,On,Europe,Consumer,App,No,Yes,143,143,82,10,3,97.9,97.9
8555,DEU,Limited,INITIAL_PURCHASE,Web,42.46,USD,2019-12-31,2020-03-31,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,12,4,4,1,1,42.46,42.46
8561,DEU,Limited,RENEWAL,Web,79.0,USD,2019-08-16,2020-05-19,No,Yes,On,Other,Consumer,Web,Yes,Yes,10,9,0,1,0,79.0,79.0
8567,ESC,Limited,INITIAL_PURCHASE,Web,44.5,EUR,2020-01-05,2020-07-05,Yes,No,Off,Europe,Consumer,App,No,Yes,2,2,0,2,0,48.95,48.95
8569,DEU,Limited,RENEWAL,Web,49.0,EUR,2019-12-24,2020-06-27,No,Yes,On,Europe,Consumer,Web,No,Yes,2,1,0,1,0,53.900000000000006,53.900000000000006
8570,EBR,Lifetime,INITIAL_PURCHASE,Web,199.0,EUR,2019-08-18,2099-01-01,No,No,Off,Europe,Consumer,Web,No,Yes,1,0,0,0,0,218.9,218.9
8572,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-21,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,27,0,0,0,0,199.0,199.0
8573,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-24,2099-01-01,No,No,Off,Other,Consumer,Web,No,Yes,25,21,19,5,4,189.0,189.0
8578,ARA,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-11-29,2020-11-29,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,65.94,65.94
8581,ESP,Lifetime,INITIAL_PURCHASE,Web,0.0,USD,2019-05-24,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,6,2,2,1,0.0,0.0
8582,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-06,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,98,7,1,6,1,199.0,199.0
8590,ITA,Limited,INITIAL_PURCHASE,Web,39.6,USD,2019-08-25,2019-11-25,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,29,0,0,0,0,39.6,39.6
8591,VIE,Limited,INITIAL_PURCHASE,Web,71.79,USD,2019-10-26,2020-04-26,Yes,No,On,US/Canada,Consumer,App,No,Yes,2,0,0,0,0,71.79,71.79
8593,ALL,Lifetime,INITIAL_PURCHASE,Web,197.91,USD,2020-02-29,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,197.91,197.91
8595,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-26,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,60,21,17,8,5,199.0,199.0
8597,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-11-05,2020-11-16,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,3,0,2,0,65.94,65.94
8599,FRA,Limited,INITIAL_PURCHASE,Web,8.29,GBP,2019-04-30,2021-04-30,Yes,No,Off,Europe,Consumer,Web,Yes,Yes,2,0,0,0,0,10.4454,10.4454
8600,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-22,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,186,31,6,27,5,199.0,199.0
8601,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-20,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,12,1,1,1,1,199.0,199.0
8602,ESP,Limited,INITIAL_PURCHASE,Web,38.85,USD,2019-11-17,2020-02-17,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,13,0,0,0,0,38.85,38.85
8604,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-29,2019-12-29,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,31,29,6,12,2,0.0,0.0
8607,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-26,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,129,5,4,2,1,199.0,199.0
8609,EBR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-26,2020-02-26,Yes,No,On,Europe,Consumer,App,No,Yes,1,0,0,0,0,0.0,0.0
8611,ITA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-02,2020-03-02,No,No,On,US/Canada,Consumer,Web,Yes,Yes,12,0,0,0,0,0.0,0.0
8612,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-10-24,2020-03-13,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,13,0,0,0,0,35.97,35.97
8613,CHI,Limited,INITIAL_PURCHASE,Web,69.0,EUR,2020-01-25,2021-02-08,No,Yes,Off,Europe,Consumer,Web,No,Yes,21,14,6,10,4,75.9,75.9
8615,JPN,Limited,RENEWAL,Web,35.97,USD,2019-02-02,2020-07-08,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,167,2,0,2,0,35.97,35.97
8619,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-16,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,329,186,60,21,1,199.0,199.0
8621,HEB,Limited,INITIAL_PURCHASE,Web,39.0,USD,2019-07-30,2019-11-02,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,72,1,1,1,1,39.0,39.0
8622,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-05,2019-12-05,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0,0.0,0.0
8624,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-06,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,20,5,3,2,1,199.0,199.0
8629,ITA,Limited,INITIAL_PURCHASE,Web,41.48,USD,2019-12-08,2020-03-08,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,37,19,2,7,1,41.48,41.48
8632,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-04,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,14,9,6,3,1,189.0,189.0
8633,ALL,Lifetime,INITIAL_PURCHASE,Web,268.92,USD,2020-03-17,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,287,164,113,42,3,268.92,268.92
8636,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-02-28,2020-05-28,No,No,On,US/Canada,Consumer,Web,Yes,Yes,5,0,0,0,0,35.97,35.97
8638,ESC,Lifetime,INITIAL_PURCHASE,Web,0.0,USD,2019-01-23,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,0.0,0.0
8639,ENG,Limited,INITIAL_PURCHASE,Web,39.0,USD,2020-01-09,2020-04-13,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,9,4,2,2,1,39.0,39.0
8640,RUS,Limited,RENEWAL,Web,35.97,USD,2019-11-17,2020-05-28,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,10,9,5,3,1,35.97,35.97
8641,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-26,2019-11-26,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,199,21,5,17,1,0.0,0.0
8645,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-31,2021-09-03,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,0.0,0.0
8658,ALL,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,2020-03-30,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,21,1,0,1,0,212.43,212.43
8660,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-16,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,199.0,199.0
8663,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-06,2020-02-06,No,No,Off,US/Canada,Consumer,Web,No,Yes,2,1,0,1,0,0.0,0.0
8664,RUS,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-10-25,2020-01-25,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,1,0,1,0,35.97,35.97
8677,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-06,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,11,4,1,2,1,189.0,189.0
8680,ALL,Lifetime,INITIAL_PURCHASE,Web,264.56,USD,2020-03-12,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,264.56,264.56
8681,ALL,Lifetime,INITIAL_PURCHASE,Web,238.8,USD,2020-03-26,2099-01-01,No,Yes,Off,Europe,Consumer,Web,No,Yes,124,32,10,22,5,238.8,238.8
8682,EBR,Limited,INITIAL_PURCHASE,Web,27.5,EUR,2018-11-12,2019-03-12,No,No,On,Europe,Consumer,Web,Yes,Yes,28,0,0,0,0,30.250000000000004,30.250000000000004
8685,ESP,Lifetime,INITIAL_PURCHASE,Web,218.4,USD,2019-12-26,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,10,9,9,1,1,218.4,218.4
8689,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-29,2019-12-29,No,No,Off,US/Canada,Consumer,Web,No,Yes,166,7,0,7,0,0.0,0.0
8692,CHI,Limited,INITIAL_PURCHASE,Web,37.77,USD,2019-10-04,2020-01-04,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,83,21,0,8,0,37.77,37.77
8694,RUS,Limited,INITIAL_PURCHASE,Web,1.0,EUR,2020-03-28,2020-05-01,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,20,17,2,4,1,1.1,1.1
8695,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-16,2020-06-16,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,3,0,2,0,35.97,35.97
8696,ARA,Limited,INITIAL_PURCHASE,Web,13.94,EUR,2018-11-20,2020-11-20,No,No,On,Europe,Consumer,Web,Yes,Yes,23,0,0,0,0,15.334000000000001,15.334000000000001
8697,ESP,Limited,INITIAL_PURCHASE,Web,95.88,USD,2019-08-15,2020-08-15,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,95.88,95.88
8698,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-10-05,2020-04-05,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,65.94,65.94
8699,FRA,Limited,INITIAL_PURCHASE,Web,34.3,EUR,2020-03-19,2020-06-22,No,Yes,On,Europe,Consumer,Web,Yes,Yes,16,12,5,6,3,37.73,37.73
8702,ESC,Limited,INITIAL_PURCHASE,Web,13.94,EUR,2018-12-26,2020-12-26,No,No,On,Europe,Consumer,Web,Yes,Yes,35,2,0,2,0,15.334000000000001,15.334000000000001
8708,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-03-16,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,200,53,7,27,3,210.94,210.94
8712,ALL,Lifetime,INITIAL_PURCHASE,Web,215.67,USD,2020-03-18,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,12,8,0,1,0,215.67,215.67
8714,ALL,Lifetime,INITIAL_PURCHASE,Web,210.54,USD,2020-03-25,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,82,9,6,5,3,210.54,210.54
8720,ITA,Limited,RENEWAL,Web,40.83,GBP,2019-08-17,2020-05-17,No,No,On,Europe,Consumer,Web,No,Yes,14,14,0,2,0,51.4458,51.4458
8721,FRA,Limited,RENEWAL,Web,40.83,EUR,2019-10-17,2020-07-20,No,Yes,On,Europe,Consumer,Web,No,Yes,5,4,0,1,0,44.913000000000004,44.913000000000004
8723,JPN,Limited,INITIAL_PURCHASE,Web,24.5,GBP,2020-03-01,2020-06-07,No,Yes,Off,Europe,Consumer,Web,No,Yes,10,8,0,4,0,30.87,30.87
8726,ALL,Lifetime,INITIAL_PURCHASE,Web,179.1,USD,2020-02-26,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,23,7,4,2,1,179.1,179.1
8727,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,2020-03-26,2021-03-26,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,25,14,12,2,1,95.88,95.88
8730,POR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-21,2020-02-21,Yes,No,Off,US/Canada,Consumer,App,No,Yes,2,0,0,0,0,0.0,0.0
8731,POR,Limited,RENEWAL,Web,79.0,USD,2019-05-01,2019-11-01,No,No,On,US/Canada,Consumer,Web,Yes,Yes,41,0,0,0,0,79.0,79.0
8732,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-02-17,2020-06-04,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,14,6,2,4,1,35.97,35.97
8733,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-11-12,2020-03-14,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,35.97,35.97
8734,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-27,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,10,0,0,0,0,199.0,199.0
8736,ESP,Limited,INITIAL_PURCHASE,Web,143.76,USD,2019-09-23,2021-09-23,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,143.76,143.76
8741,ESC,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-04-21,2019-10-21,Yes,No,Off,US/Canada,Consumer,App,No,Yes,15,11,1,11,1,0.0,0.0
8742,ALL,Limited,INITIAL_PURCHASE,Web,126.0,USD,2020-03-06,2022-03-06,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,28,20,16,2,1,126.0,126.0
8744,EBR,Limited,RENEWAL,Web,89.0,EUR,2019-09-23,2020-09-23,Yes,No,On,Europe,Consumer,Web,Yes,Yes,51,27,0,13,0,97.9,97.9
8747,DEU,Limited,RENEWAL,Web,119.0,USD,2019-10-10,2020-10-10,No,No,On,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,119.0,119.0
8748,DEU,Limited,INITIAL_PURCHASE,Web,39.0,GBP,2019-01-02,2020-06-02,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,6,5,3,2,1,49.14,49.14
8751,EBR,Limited,INITIAL_PURCHASE,Web,24.5,EUR,2020-02-06,2020-05-06,Yes,No,Off,Europe,Consumer,App,No,Yes,2,2,0,1,0,26.950000000000003,26.950000000000003
8753,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-21,2019-11-21,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,197,25,7,19,2,0.0,0.0
8756,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-28,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,196,22,4,10,1,199.0,199.0
